"","Account","Month","Trx","SP","Calls","PDE","Emails","Clicks","Samples"
"9746","A813B009",2,660,9,1,11,35,20,29
"9747","A813B009",3,660,6,16,12,41,29,176
"9748","A813B009",4,1688,3,1,10,32,16,19
"9749","A813B009",5,2103,2,1,10,31,15,17
"9750","A813B009",6,3034,0,1,9,23,8,6
"9751","A813B009",7,3718,4,1,10,33,17,20
"9752","A813B009",8,1742,9,18,13,43,33,245
"9753","A813B009",9,2899,3,19,12,40,28,193
"9754","A813B009",10,4763,9,1,11,35,20,29
"9755","A813B009",11,2937,4,1,10,33,17,20
"9756","A813B009",12,3196,3,1,10,32,16,19
"9757","A814B009",1,660,4,14,12,40,28,148
"9758","A814B009",2,516,4,1,10,33,17,20
"9759","A814B009",3,660,4,8,11,38,24,76
"9760","A814B009",4,2087,5,8,11,39,25,81
"9761","A814B009",5,558,3,1,10,32,16,19
"9762","A814B009",6,2500,4,14,12,40,28,148
"9763","A814B009",7,4200,3,16,12,40,28,166
"9764","A814B009",8,813,3,12,11,39,25,108
"9765","A814B009",9,701,3,16,12,40,28,166
"9766","A814B009",10,3916,5,12,12,40,28,132
"9767","A814B009",11,3334,5,8,11,39,25,81
"9768","A814B009",12,2236,4,12,11,39,25,108
"9769","A815B009",1,10000,0,1,9,23,8,6
"9770","A815B009",2,660,0,1,9,23,8,6
"9771","A815B009",3,10000,0,1,9,23,8,6
"9772","A815B009",4,10000,0,1,9,23,8,6
"9773","A815B009",5,660,0,1,9,23,8,6
"9774","A815B009",6,660,0,1,9,23,8,6
"9775","A815B009",7,660,0,1,9,23,8,6
"9776","A815B009",8,660,0,1,9,23,8,6
"9777","A815B009",9,660,0,1,9,23,8,6
"9778","A815B009",10,660,0,1,9,23,8,6
"9779","A815B009",11,10000,0,1,9,23,8,6
"9780","A815B009",12,10000,0,1,9,23,8,6
"9781","A816B009",1,660,0,1,9,23,8,6
"9782","A816B009",2,660,0,1,9,23,8,6
"9783","A816B009",3,660,0,1,9,23,8,6
"9784","A816B009",4,660,0,1,9,23,8,6
"9785","A816B009",5,660,0,1,9,23,8,6
"9786","A816B009",6,660,0,1,9,23,8,6
"9787","A816B009",7,660,0,1,9,23,8,6
"9788","A816B009",8,660,0,1,9,23,8,6
"9789","A816B009",9,660,0,1,9,23,8,6
"9790","A816B009",10,660,0,1,9,23,8,6
"9791","A816B009",11,660,0,1,9,23,8,6
"9792","A816B009",12,660,0,1,9,23,8,6
"9793","A817B009",1,506,3,1,10,32,16,19
"9794","A817B009",2,1167,3,1,10,32,16,19
"9795","A817B009",3,877,5,1,10,33,17,20
"9796","A817B009",4,372,7,1,10,34,18,22
"9797","A817B009",5,1155,5,1,10,33,17,20
"9798","A817B009",6,605,5,16,12,41,29,176
"9799","A817B009",7,678,7,1,10,34,18,22
"9800","A817B009",8,784,5,12,12,40,28,132
"9801","A817B009",9,1052,5,12,12,40,28,132
"9802","A817B009",10,685,5,1,10,33,17,20
"9803","A817B009",11,579,6,1,10,34,18,22
"9804","A817B009",12,660,3,1,10,32,16,19
"9805","A818B009",1,660,0,1,9,23,8,6
"9806","A818B009",2,742,3,1,10,32,16,19
"9807","A818B009",3,660,1,1,9,29,13,12
"9808","A818B009",4,660,0,1,9,23,8,6
"9809","A818B009",5,660,1,1,9,29,13,12
"9810","A818B009",6,976,1,1,9,29,13,12
"9811","A818B009",7,1106,1,1,9,29,13,12
"9812","A818B009",8,660,1,1,9,29,13,12
"9813","A818B009",9,660,1,1,9,29,13,12
"9814","A818B009",10,660,1,1,9,29,13,12
"9815","A818B009",11,426,2,16,12,39,26,150
"9816","A818B009",12,660,0,1,9,23,8,6
"9817","A819B015",1,2345,3,1,10,32,16,19
"9818","A819B015",2,3980,4,1,10,33,17,20
"9819","A819B015",3,660,4,14,12,40,28,148
"9820","A819B015",4,3543,3,12,11,39,25,108
"9821","A819B015",5,5519,4,19,12,41,29,205
"9822","A819B015",6,3897,3,14,12,39,26,134
"9823","A819B015",7,1551,4,14,12,40,28,148
"9824","A819B015",8,2139,5,16,12,41,29,176
"9825","A819B015",9,2370,7,18,12,42,31,214
"9826","A819B015",10,3611,5,1,10,33,17,20
"9827","A819B015",11,2203,3,1,10,32,16,19
"9828","A819B015",12,1960,0,1,9,23,8,6
"9829","A820B015",1,1934,3,12,11,39,25,108
"9830","A820B015",2,660,0,1,9,23,8,6
"9831","A820B015",3,3192,1,14,11,36,21,95
"9832","A820B015",4,1320,5,18,12,41,29,195
"9833","A820B015",5,5894,1,1,9,29,13,12
"9834","A820B015",6,2979,3,1,10,32,16,19
"9835","A820B015",7,6411,5,14,12,41,29,158
"9836","A820B015",8,5052,3,18,12,40,28,184
"9837","A820B015",9,5190,1,1,9,29,13,12
"9838","A820B015",10,4942,3,12,11,39,25,108
"9839","A820B015",11,5372,3,16,12,40,28,166
"9840","A820B015",12,2773,3,8,11,38,24,76
"9841","A821B015",1,3333,3,1,10,32,16,19
"9842","A821B015",2,2894,1,1,9,29,13,12
"9843","A821B015",3,5067,1,1,9,29,13,12
"9844","A821B015",4,660,0,1,9,23,8,6
"9845","A821B015",5,5043,1,1,9,29,13,12
"9846","A821B015",6,660,3,1,10,32,16,19
"9847","A821B015",7,10000,1,14,11,36,21,95
"9848","A821B015",8,660,0,1,9,23,8,6
"9849","A821B015",9,5069,3,1,10,32,16,19
"9850","A821B015",10,5064,3,1,10,32,16,19
"9851","A821B015",11,660,2,1,10,31,15,17
"9852","A821B015",12,5056,3,1,10,32,16,19
"9853","A822B015",1,1805,3,1,10,32,16,19
"9854","A822B015",2,2845,4,12,11,39,25,108
"9855","A822B015",3,2670,2,8,11,37,23,70
"9856","A822B015",4,1564,1,1,9,29,13,12
"9857","A822B015",5,4333,3,12,11,39,25,108
"9858","A822B015",6,1966,3,16,12,40,28,166
"9859","A822B015",7,3116,3,8,11,38,24,76
"9860","A822B015",8,3752,2,1,10,31,15,17
"9861","A822B015",9,1375,2,1,10,31,15,17
"9862","A822B015",10,904,4,12,11,39,25,108
"9863","A822B015",11,2368,1,1,9,29,13,12
"9864","A822B015",12,3000,3,1,10,32,16,19
"9865","A823B015",1,660,3,1,10,32,16,19
"9866","A823B015",2,660,1,1,9,29,13,12
"9867","A823B015",3,656,1,1,9,29,13,12
"9868","A823B015",4,529,2,1,10,31,15,17
"9869","A823B015",5,3025,0,1,9,23,8,6
"9870","A823B015",6,660,1,1,9,29,13,12
"9871","A823B015",7,660,1,1,9,29,13,12
"9872","A823B015",8,660,1,1,9,29,13,12
"9873","A823B015",9,660,0,1,9,23,8,6
"9874","A823B015",10,660,1,1,9,29,13,12
"9875","A823B015",11,412,0,1,9,23,8,6
"9876","A823B015",12,818,0,1,9,23,8,6
"9877","A824B015",1,2144,2,1,10,31,15,17
"9878","A824B015",2,4612,2,16,12,39,26,150
"9879","A824B015",3,1835,3,25,13,41,30,288
"9880","A824B015",4,3184,3,25,13,41,30,288
"9881","A824B015",5,3186,1,18,12,37,24,146
"9882","A824B015",6,3740,1,25,13,38,26,231
"9883","A824B015",7,5335,1,1,9,29,13,12
"9884","A824B015",8,3792,3,1,10,32,16,19
"9885","A824B015",9,3452,3,1,10,32,16,19
"9886","A824B015",10,2437,4,1,10,33,17,20
"9887","A824B015",11,4094,2,1,10,31,15,17
"9888","A824B015",12,2373,1,1,9,29,13,12
"9889","A825B015",1,660,0,1,9,23,8,6
"9890","A825B015",2,660,1,1,9,29,13,12
"9891","A825B015",3,7505,2,1,10,31,15,17
"9892","A825B015",4,853,3,1,10,32,16,19
"9893","A825B015",5,1551,2,1,10,31,15,17
"9894","A825B015",6,5716,1,1,9,29,13,12
"9895","A825B015",7,2759,3,1,10,32,16,19
"9896","A825B015",8,3574,3,1,10,32,16,19
"9897","A825B015",9,5560,1,1,9,29,13,12
"9898","A825B015",10,793,1,1,9,29,13,12
"9899","A825B015",11,3627,2,1,10,31,15,17
"9900","A825B015",12,3079,1,1,9,29,13,12
"9901","A826B015",1,660,1,16,12,37,24,132
"9902","A826B015",2,660,4,1,10,33,17,20
"9903","A826B015",3,3230,2,1,10,31,15,17
"9904","A826B015",4,2580,4,16,12,40,28,166
"9905","A826B015",5,1769,5,19,12,41,29,205
"9906","A826B015",6,3736,3,1,10,32,16,19
"9907","A826B015",7,2391,3,14,12,39,26,134
"9908","A826B015",8,3053,4,19,12,41,29,205
"9909","A826B015",9,1283,4,1,10,33,17,20
"9910","A826B015",10,3227,5,18,12,41,29,195
"9911","A826B015",11,4549,1,1,9,29,13,12
"9912","A826B015",12,1858,2,25,13,40,29,272
"9913","A827B015",1,10000,0,1,9,23,8,6
"9914","A827B015",2,4009,0,1,9,23,8,6
"9915","A827B015",3,7446,0,1,9,23,8,6
"9916","A827B015",4,6593,1,12,11,36,21,83
"9917","A827B015",5,660,0,1,9,23,8,6
"9918","A827B015",6,660,0,1,9,23,8,6
"9919","A827B015",7,660,0,1,9,23,8,6
"9920","A827B015",8,660,2,8,11,37,23,70
"9921","A827B015",9,8145,4,1,10,33,17,20
"9922","A827B015",10,1031,3,12,11,39,25,108
"9923","A827B015",11,660,2,14,11,38,24,114
"9924","A827B015",12,8598,3,1,10,32,16,19
"9925","A828B015",1,2640,0,1,9,23,8,6
"9926","A828B015",2,660,1,1,9,29,13,12
"9927","A828B015",3,660,1,1,9,29,13,12
"9928","A828B015",4,6128,3,1,10,32,16,19
"9929","A828B015",5,2288,3,1,10,32,16,19
"9930","A828B015",6,931,1,1,9,29,13,12
"9931","A828B015",7,1725,6,8,11,39,25,81
"9932","A828B015",8,2093,6,8,11,39,25,81
"9933","A828B015",9,323,6,1,10,34,18,22
"9934","A828B015",10,7742,4,1,10,33,17,20
"9935","A828B015",11,2597,7,1,10,34,18,22
"9936","A828B015",12,2206,1,1,9,29,13,12
"9937","A829B015",1,7587,1,1,9,29,13,12
"9938","A829B015",2,4834,1,1,9,29,13,12
"9939","A829B015",3,6359,1,1,9,29,13,12
"9940","A829B015",4,6166,1,1,9,29,13,12
"9941","A829B015",5,6043,1,1,9,29,13,12
"9942","A829B015",6,7193,0,1,9,23,8,6
"9943","A829B015",7,6921,1,1,9,29,13,12
"9944","A829B015",8,6411,1,1,9,29,13,12
"9945","A829B015",9,8326,3,1,10,32,16,19
"9946","A829B015",10,8550,1,1,9,29,13,12
"9947","A829B015",11,8271,0,1,9,23,8,6
"9948","A829B015",12,8436,0,1,9,23,8,6
"9949","A830B015",1,7591,5,1,10,33,17,20
"9950","A830B015",2,660,2,12,11,38,24,101
"9951","A830B015",3,5901,1,8,10,35,19,51
"9952","A830B015",4,4561,5,1,10,33,17,20
"9953","A830B015",5,10000,5,8,11,39,25,81
"9954","A830B015",6,10000,3,1,10,32,16,19
"9955","A830B015",7,8565,4,1,10,33,17,20
"9956","A830B015",8,4836,4,1,10,33,17,20
"9957","A830B015",9,7692,4,12,11,39,25,108
"9958","A830B015",10,8687,6,18,12,42,31,214
"9959","A830B015",11,2636,6,8,11,39,25,81
"9960","A830B015",12,4564,5,16,12,41,29,176
"9961","A831B015",1,1623,3,8,11,38,24,76
"9962","A831B015",2,1052,1,1,9,29,13,12
"9963","A831B015",3,5974,1,1,9,29,13,12
"9964","A831B015",4,3154,1,1,9,29,13,12
"9965","A831B015",5,1230,3,1,10,32,16,19
"9966","A831B015",6,1073,1,1,9,29,13,12
"9967","A831B015",7,660,3,14,12,39,26,134
"9968","A831B015",8,2013,1,1,9,29,13,12
"9969","A831B015",9,1104,2,1,10,31,15,17
"9970","A831B015",10,4521,2,1,10,31,15,17
"9971","A831B015",11,660,2,1,10,31,15,17
"9972","A831B015",12,1678,1,1,9,29,13,12
"9973","A832B015",1,660,0,1,9,23,8,6
"9974","A832B015",2,660,0,1,9,23,8,6
"9975","A832B015",3,660,0,1,9,23,8,6
"9976","A832B015",4,660,0,1,9,23,8,6
"9977","A832B015",5,660,0,1,9,23,8,6
"9978","A832B015",6,660,0,1,9,23,8,6
"9979","A832B015",7,660,0,1,9,23,8,6
"9980","A832B015",8,660,0,1,9,23,8,6
"9981","A832B015",9,660,0,1,9,23,8,6
"9982","A832B015",10,660,0,1,9,23,8,6
"9983","A832B015",11,660,0,1,9,23,8,6
"9984","A832B015",12,660,0,1,9,23,8,6
"9985","A833B015",1,660,0,1,9,23,8,6
"9986","A833B015",2,660,0,1,9,23,8,6
"9987","A833B015",3,660,0,1,9,23,8,6
"9988","A833B015",4,660,0,1,9,23,8,6
"9989","A833B015",5,10000,0,1,9,23,8,6
"9990","A833B015",6,660,0,1,9,23,8,6
"9991","A833B015",7,10000,0,1,9,23,8,6
"9992","A833B015",8,660,0,1,9,23,8,6
"9993","A833B015",9,6688,0,1,9,23,8,6
"9994","A833B015",10,10000,0,1,9,23,8,6
"9995","A833B015",11,10000,1,1,9,29,13,12
"9996","A833B015",12,10000,1,1,9,29,13,12
"9997","A834B015",1,660,2,1,10,31,15,17
"9998","A834B015",2,502,0,1,9,23,8,6
"9999","A834B015",3,2647,1,1,9,29,13,12
"10000","A834B015",4,476,0,1,9,23,8,6
"10001","A834B015",5,946,4,1,10,33,17,20
"10002","A834B015",6,660,1,1,9,29,13,12
"10003","A834B015",7,287,1,1,9,29,13,12
"10004","A834B015",8,333,1,1,9,29,13,12
"10005","A834B015",9,511,1,1,9,29,13,12
"10006","A834B015",10,534,3,1,10,32,16,19
"10007","A834B015",11,509,2,1,10,31,15,17
"10008","A834B015",12,790,0,1,9,23,8,6
"10009","A835B015",1,1991,1,1,9,29,13,12
"10010","A835B015",2,5212,3,12,11,39,25,108
"10011","A835B015",3,6516,3,1,10,32,16,19
"10012","A835B015",4,5348,3,12,11,39,25,108
"10013","A835B015",5,7846,3,1,10,32,16,19
"10014","A835B015",6,4247,2,8,11,37,23,70
"10015","A835B015",7,2975,3,16,12,40,28,166
"10016","A835B015",8,2976,2,8,11,37,23,70
"10017","A835B015",9,4480,4,12,11,39,25,108
"10018","A835B015",10,4682,1,1,9,29,13,12
"10019","A835B015",11,3142,4,16,12,40,28,166
"10020","A835B015",12,5604,2,12,11,38,24,101
"10021","A836B015",1,1153,0,1,9,23,8,6
"10022","A836B015",2,381,0,1,9,23,8,6
"10023","A836B015",3,660,0,1,9,23,8,6
"10024","A836B015",4,896,0,1,9,23,8,6
"10025","A836B015",5,1042,0,1,9,23,8,6
"10026","A836B015",6,348,0,1,9,23,8,6
"10027","A836B015",7,1501,0,1,9,23,8,6
"10028","A836B015",8,1580,0,1,9,23,8,6
"10029","A836B015",9,3425,3,1,10,32,16,19
"10030","A836B015",10,1607,6,1,10,34,18,22
"10031","A836B015",11,1102,2,1,10,31,15,17
"10032","A836B015",12,2820,2,1,10,31,15,17
"10033","A837B015",1,660,1,1,9,29,13,12
"10034","A837B015",2,660,1,1,9,29,13,12
"10035","A837B015",3,660,1,1,9,29,13,12
"10036","A837B015",4,660,0,1,9,23,8,6
"10037","A837B015",5,660,1,1,9,29,13,12
"10038","A837B015",6,660,1,1,9,29,13,12
"10039","A837B015",7,660,1,1,9,29,13,12
"10040","A837B015",8,660,0,1,9,23,8,6
"10041","A837B015",9,660,3,12,11,39,25,108
"10042","A837B015",10,660,2,1,10,31,15,17
"10043","A837B015",11,660,1,1,9,29,13,12
"10044","A837B015",12,660,2,1,10,31,15,17
"10045","A838B015",1,1686,2,1,10,31,15,17
"10046","A838B015",2,660,3,12,11,39,25,108
"10047","A838B015",3,660,2,1,10,31,15,17
"10048","A838B015",4,451,4,1,10,33,17,20
"10049","A838B015",5,660,4,1,10,33,17,20
"10050","A838B015",6,4120,4,1,10,33,17,20
"10051","A838B015",7,660,3,14,12,39,26,134
"10052","A838B015",8,1721,2,1,10,31,15,17
"10053","A838B015",9,2394,3,1,10,32,16,19
"10054","A838B015",10,2051,5,1,10,33,17,20
"10055","A838B015",11,5033,2,1,10,31,15,17
"10056","A838B015",12,1537,2,1,10,31,15,17
"10057","A839B015",1,660,0,1,9,23,8,6
"10058","A839B015",2,660,0,1,9,23,8,6
"10059","A839B015",3,660,0,1,9,23,8,6
"10060","A839B015",4,660,0,1,9,23,8,6
"10061","A839B015",5,660,0,1,9,23,8,6
"10062","A839B015",6,660,0,1,9,23,8,6
"10063","A839B015",7,660,0,1,9,23,8,6
"10064","A839B015",8,660,0,1,9,23,8,6
"10065","A839B015",9,660,1,14,11,36,21,95
"10066","A839B015",10,660,0,1,9,23,8,6
"10067","A839B015",11,660,2,12,11,38,24,101
"10068","A839B015",12,660,0,1,9,23,8,6
"10069","A840B015",1,6894,1,1,9,29,13,12
"10070","A840B015",2,4286,2,1,10,31,15,17
"10071","A840B015",3,10000,0,1,9,23,8,6
"10072","A840B015",4,4030,3,18,12,40,28,184
"10073","A840B015",5,7369,1,18,12,37,24,146
"10074","A840B015",6,6260,1,19,12,37,24,153
"10075","A840B015",7,660,1,12,11,36,21,83
"10076","A840B015",8,1774,1,1,9,29,13,12
"10077","A840B015",9,4172,1,1,9,29,13,12
"10078","A840B015",10,2347,0,1,9,23,8,6
"10079","A840B015",11,6370,2,1,10,31,15,17
"10080","A840B015",12,1700,2,1,10,31,15,17
"10081","A841B015",1,660,0,1,9,23,8,6
"10082","A841B015",2,557,0,1,9,23,8,6
"10083","A841B015",3,820,0,1,9,23,8,6
"10084","A841B015",4,256,0,1,9,23,8,6
"10085","A841B015",5,2629,0,1,9,23,8,6
"10086","A841B015",6,1921,0,1,9,23,8,6
"10087","A841B015",7,589,0,1,9,23,8,6
"10088","A841B015",8,660,0,1,9,23,8,6
"10089","A841B015",9,806,0,1,9,23,8,6
"10090","A841B015",10,597,0,1,9,23,8,6
"10091","A841B015",11,660,0,1,9,23,8,6
"10092","A841B015",12,506,0,1,9,23,8,6
"10093","A842B015",1,660,3,18,12,40,28,184
"10094","A842B015",2,660,5,16,12,41,29,176
"10095","A842B015",3,10000,1,1,9,29,13,12
"10096","A842B015",4,3375,5,27,13,43,33,359
"10097","A842B015",5,660,3,1,10,32,16,19
"10098","A842B015",6,660,0,1,9,23,8,6
"10099","A842B015",7,2914,0,1,9,23,8,6
"10100","A842B015",8,660,0,1,9,23,8,6
"10101","A842B015",9,660,2,8,11,37,23,70
"10102","A842B015",10,660,1,18,12,37,24,146
"10103","A842B015",11,10000,4,1,10,33,17,20
"10104","A842B015",12,660,1,12,11,36,21,83
"10105","A843B015",1,660,1,1,9,29,13,12
"10106","A843B015",2,660,0,1,9,23,8,6
"10107","A843B015",3,660,0,1,9,23,8,6
"10108","A843B015",4,1671,0,1,9,23,8,6
"10109","A843B015",5,808,0,1,9,23,8,6
"10110","A843B015",6,3740,0,1,9,23,8,6
"10111","A843B015",7,2267,1,1,9,29,13,12
"10112","A843B015",8,3194,1,1,9,29,13,12
"10113","A843B015",9,1042,3,1,10,32,16,19
"10114","A843B015",10,3434,2,1,10,31,15,17
"10115","A843B015",11,766,1,12,11,36,21,83
"10116","A843B015",12,492,2,1,10,31,15,17
"10117","A844B015",1,660,0,1,9,23,8,6
"10118","A844B015",2,660,0,1,9,23,8,6
"10119","A844B015",3,660,0,1,9,23,8,6
"10120","A844B015",4,660,0,1,9,23,8,6
"10121","A844B015",5,660,0,12,11,23,9,23
"10122","A844B015",6,660,0,1,9,23,8,6
"10123","A844B015",7,660,0,1,9,23,8,6
"10124","A844B015",8,660,0,12,11,23,9,23
"10125","A844B015",9,660,6,19,12,42,31,225
"10126","A844B015",10,6000,3,1,10,32,16,19
"10127","A844B015",11,10000,5,16,12,41,29,176
"10128","A844B015",12,10000,3,1,10,32,16,19
"10129","A845B015",1,660,0,1,9,23,8,6
"10130","A845B015",2,660,0,1,9,23,8,6
"10131","A845B015",3,660,0,1,9,23,8,6
"10132","A845B015",4,660,0,1,9,23,8,6
"10133","A845B015",5,660,0,1,9,23,8,6
"10134","A845B015",6,660,0,1,9,23,8,6
"10135","A845B015",7,660,0,1,9,23,8,6
"10136","A845B015",8,660,0,1,9,23,8,6
"10137","A845B015",9,660,0,1,9,23,8,6
"10138","A845B015",10,660,0,1,9,23,8,6
"10139","A845B015",11,660,0,1,9,23,8,6
"10140","A845B015",12,660,0,1,9,23,8,6
"10141","A846B015",1,660,0,1,9,23,8,6
"10142","A846B015",2,660,0,1,9,23,8,6
"10143","A846B015",3,660,0,1,9,23,8,6
"10144","A846B015",4,660,0,1,9,23,8,6
"10145","A846B015",5,660,0,1,9,23,8,6
"10146","A846B015",6,660,0,1,9,23,8,6
"10147","A846B015",7,660,0,1,9,23,8,6
"10148","A846B015",8,660,0,1,9,23,8,6
"10149","A846B015",9,660,0,1,9,23,8,6
"10150","A846B015",10,660,1,1,9,29,13,12
"10151","A846B015",11,660,1,1,9,29,13,12
"10152","A846B015",12,660,0,1,9,23,8,6
"10153","A847B015",1,3376,1,1,9,29,13,12
"10154","A847B015",2,660,2,12,11,38,24,101
"10155","A847B015",3,4983,2,1,10,31,15,17
"10156","A847B015",4,660,3,1,10,32,16,19
"10157","A847B015",5,660,2,1,10,31,15,17
"10158","A847B015",6,660,1,1,9,29,13,12
"10159","A847B015",7,4094,0,1,9,23,8,6
"10160","A847B015",8,660,2,1,10,31,15,17
"10161","A847B015",9,660,1,1,9,29,13,12
"10162","A847B015",10,660,1,1,9,29,13,12
"10163","A847B015",11,660,0,1,9,23,8,6
"10164","A847B015",12,660,0,1,9,23,8,6
"10165","A848B015",1,1051,4,1,10,33,17,20
"10166","A848B015",2,660,2,1,10,31,15,17
"10167","A848B015",3,2612,5,1,10,33,17,20
"10168","A848B015",4,5856,4,1,10,33,17,20
"10169","A848B015",5,794,2,12,11,38,24,101
"10170","A848B015",6,1731,3,1,10,32,16,19
"10171","A848B015",7,721,3,14,12,39,26,134
"10172","A848B015",8,2354,4,1,10,33,17,20
"10173","A848B015",9,688,3,1,10,32,16,19
"10174","A848B015",10,640,5,16,12,41,29,176
"10175","A848B015",11,1635,5,1,10,33,17,20
"10176","A848B015",12,2265,2,1,10,31,15,17
"10177","A849B015",1,660,0,1,9,23,8,6
"10178","A849B015",2,660,0,1,9,23,8,6
"10179","A849B015",3,660,0,1,9,23,8,6
"10180","A849B015",4,660,0,1,9,23,8,6
"10181","A849B015",5,660,0,1,9,23,8,6
"10182","A849B015",6,7280,0,1,9,23,8,6
"10183","A849B015",7,660,0,1,9,23,8,6
"10184","A849B015",8,660,0,1,9,23,8,6
"10185","A849B015",9,6705,0,1,9,23,8,6
"10186","A849B015",10,660,0,1,9,23,8,6
"10187","A849B015",11,660,0,1,9,23,8,6
"10188","A849B015",12,917,0,1,9,23,8,6
"10189","A850B015",1,660,2,1,10,31,15,17
"10190","A850B015",2,884,2,1,10,31,15,17
"10191","A850B015",3,2096,2,12,11,38,24,101
"10192","A850B015",4,946,7,16,12,42,31,193
"10193","A850B015",5,660,2,16,12,39,26,150
"10194","A850B015",6,2023,1,1,9,29,13,12
"10195","A850B015",7,2058,1,12,11,36,21,83
"10196","A850B015",8,1240,6,12,12,41,29,140
"10197","A850B015",9,788,0,1,9,23,8,6
"10198","A850B015",10,3726,3,1,10,32,16,19
"10199","A850B015",11,3760,2,12,11,38,24,101
"10200","A850B015",12,4373,1,12,11,36,21,83
"10201","A851B015",1,6689,1,1,9,29,13,12
"10202","A851B015",2,2023,2,12,11,38,24,101
"10203","A851B015",3,3363,4,1,10,33,17,20
"10204","A851B015",4,7014,1,1,9,29,13,12
"10205","A851B015",5,7520,4,1,10,33,17,20
"10206","A851B015",6,10000,2,1,10,31,15,17
"10207","A851B015",7,10000,4,12,11,39,25,108
"10208","A851B015",8,10000,1,1,9,29,13,12
"10209","A851B015",9,10000,2,1,10,31,15,17
"10210","A851B015",10,4990,1,1,9,29,13,12
"10211","A851B015",11,6261,3,1,10,32,16,19
"10212","A851B015",12,10000,3,1,10,32,16,19
"10213","A852B015",1,2397,3,12,11,39,25,108
"10214","A852B015",2,2946,6,1,10,34,18,22
"10215","A852B015",3,5134,9,14,12,42,31,173
"10216","A852B015",4,669,5,8,11,39,25,81
"10217","A852B015",5,2485,6,12,12,41,29,140
"10218","A852B015",6,2171,9,1,11,35,20,29
"10219","A852B015",7,2063,5,12,12,40,28,132
"10220","A852B015",8,2853,7,1,10,34,18,22
"10221","A852B015",9,1755,7,1,10,34,18,22
"10222","A852B015",10,1417,13,18,13,44,35,266
"10223","A852B015",11,2829,6,8,11,39,25,81
"10224","A852B015",12,1514,7,8,11,40,27,89
"10225","A853B015",1,1205,2,12,11,38,24,101
"10226","A853B015",2,660,6,16,12,41,29,176
"10227","A853B015",3,1608,4,18,12,41,29,195
"10228","A853B015",4,3903,5,8,11,39,25,81
"10229","A853B015",5,1285,5,19,12,41,29,205
"10230","A853B015",6,5462,5,12,12,40,28,132
"10231","A853B015",7,4339,4,16,12,40,28,166
"10232","A853B015",8,1959,5,12,12,40,28,132
"10233","A853B015",9,5135,3,1,10,32,16,19
"10234","A853B015",10,967,5,14,12,41,29,158
"10235","A853B015",11,4436,3,1,10,32,16,19
"10236","A853B015",12,4774,1,14,11,36,21,95
"10237","A854B015",1,2070,0,1,9,23,8,6
"10238","A854B015",2,6021,0,1,9,23,8,6
"10239","A854B015",3,3585,0,1,9,23,8,6
"10240","A854B015",4,3344,3,8,11,38,24,76
"10241","A854B015",5,3844,1,12,11,36,21,83
"10242","A854B015",6,660,2,19,12,39,26,175
"10243","A854B015",7,5696,6,16,12,41,29,176
"10244","A854B015",8,660,6,1,10,34,18,22
"10245","A854B015",9,660,3,1,10,32,16,19
"10246","A854B015",10,660,3,1,10,32,16,19
"10247","A854B015",11,3120,1,1,9,29,13,12
"10248","A854B015",12,660,1,12,11,36,21,83
"10249","A855B015",1,660,0,1,9,23,8,6
"10250","A855B015",2,660,1,25,13,38,26,231
"10251","A855B015",3,660,1,12,11,36,21,83
"10252","A855B015",4,660,1,1,9,29,13,12
"10253","A855B015",5,660,1,19,12,37,24,153
"10254","A855B015",6,660,2,1,10,31,15,17
"10255","A855B015",7,660,2,27,13,40,29,293
"10256","A855B015",8,660,2,12,11,38,24,101
"10257","A855B015",9,660,0,1,9,23,8,6
"10258","A855B015",10,660,3,12,11,39,25,108
"10259","A855B015",11,660,2,18,12,39,26,167
"10260","A855B015",12,660,3,25,13,41,30,288
"10261","A856B015",1,3811,1,1,9,29,13,12
"10262","A856B015",2,4605,1,1,9,29,13,12
"10263","A856B015",3,1913,4,1,10,33,17,20
"10264","A856B015",4,3459,3,1,10,32,16,19
"10265","A856B015",5,5946,1,1,9,29,13,12
"10266","A856B015",6,4885,2,1,10,31,15,17
"10267","A856B015",7,5247,3,1,10,32,16,19
"10268","A856B015",8,5707,3,1,10,32,16,19
"10269","A856B015",9,5652,1,1,9,29,13,12
"10270","A856B015",10,5636,3,1,10,32,16,19
"10271","A856B015",11,2755,1,1,9,29,13,12
"10272","A856B015",12,5735,3,1,10,32,16,19
"10273","A857B015",1,660,1,16,12,37,24,132
"10274","A857B015",2,660,0,1,9,23,8,6
"10275","A857B015",3,660,2,1,10,31,15,17
"10276","A857B015",4,660,1,1,9,29,13,12
"10277","A857B015",5,660,3,16,12,40,28,166
"10278","A857B015",6,660,0,1,9,23,8,6
"10279","A857B015",7,660,0,1,9,23,8,6
"10280","A857B015",8,660,3,12,11,39,25,108
"10281","A857B015",9,660,2,1,10,31,15,17
"10282","A857B015",10,660,2,8,11,37,23,70
"10283","A857B015",11,660,0,1,9,23,8,6
"10284","A857B015",12,660,1,1,9,29,13,12
"10285","A858B015",1,4512,5,30,14,43,35,439
"10286","A858B015",2,886,5,14,12,41,29,158
"10287","A858B015",3,3403,5,16,12,41,29,176
"10288","A858B015",4,5094,3,8,11,38,24,76
"10289","A858B015",5,3555,4,18,12,41,29,195
"10290","A858B015",6,2372,3,8,11,38,24,76
"10291","A858B015",7,4631,5,16,12,41,29,176
"10292","A858B015",8,3769,7,26,13,43,33,346
